"prim_key","date","diary_day","tran","time","amnt","type","pi","merch","device","in_person","tran_report","amnt_orig","pi_orig","in_person_orig","device_orig","bill_orig","why_not_billpref","unexpected","can_postpone","receipt_timing","fixed_amount","automatic","from_bill_section","regularity","pmnt_desc","merch_orig","frequency","inconsistency_explain","late_fee","report_date","past_service","durable_type","why_not_pref","debit_auth","fee_flag","prepaid_logo","pay_timing","monord_source","monord_date","paypal_funding","otherpi_type","otherpi_funding","mobile_method","used_heloc","borrowed_for_purchase","prior_goods","prior_goods_time","mobile_type","mobile_funding","other_device_desc","paypref_tran","dc_num_used","authorization_method","cc_num_used","cc_debt_amnt","used_sbdc","used_linked_sbdc","cc_debt_canpay","cc_debt_whynotpay","loan_amnt_due","loan_amnt_canpay","loan_amnt_whynotpay","cc_repay_plan","module","due_date","draft_date","discount","tran_min","from_account","date_authorized","ind_payee","enough_cash","accept_cash","accept_card","purpose_orig","payee_orig","to_account","multipi_breakdown","checker","hand_checked","payee","purpose","bill","hh_income","cw_location","cw_source","cd_location","cd_account","tran_account","fee_amnt","tran_inst","tran_days","check_dep_src","rem_howmade","fee_amount","income_type","income_howpaid","ppload_gpr","ppload_loc","report_dat","ow_type","coin2cash_coin_amnt","coin2cash_reimburse","coin2cash_loc","cash_move","payment","amnt_new"
"160100736",10/4/2017,2,2,934,12,1,4,1,7,1,2,12,4,1,7,0,,,,,,,2,,"Purchased money order, milk,coffee,coffee creamer,2 cans of tuna fish--paid Winn Dixie Grocers",1,,,,21098,,,2,1,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,"Purchases",,,0,0,,,,0,1,,,7,,,0,,7,,0,7,,,,,,,,,,,,,,,,,,,,,,1,12
"160100736",10/5/2017,3,1,10,58,1,6,10,3,0,4,58,6,2,3,1,8,0,0,3,1,0,2,3,"I paid Metro PCS for Mobil phone service ",10,,,,21099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",10/12/2017,10/12/2017,,,,,,,,,,8,,,0,,8,,1,7,,,,,,,,,,,,,,,,,,,,,,1,58
"160100736",10/5/2017,3,2,1000,4,1,1,5,7,1,1,4,1,1,7,0,,,,,,,2,,"I at  rodent repellent,Ace hardwares store",5,,,,21099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Purchases",,,0,0,,,,,,1,,7,,,0,,7,,0,7,,,,,,,,,,,,,,,,,,,,,,1,4
"160100736",10/5/2017,3,3,1030,12,1,3,2,6,1,2,12,3,1,6,0,,,,,,,2,,"I bought gas,swiped card card at gas pump",2,,,,21099,,,2,,0,,,,,,,,,,,,,,,"I used gas pump machine to make payment, swiped credit card",,,,1,,,,,,,,,,"Purchases",,,1,0,,,,0,1,,,7,,,0,,7,,0,7,,,,,,,,,,,,,,,,,,,,,,1,12
"160100736",10/5/2017,3,4,1046,65,1,6,8,3,0,3,65,6,2,3,1,8,0,0,3,2,0,2,3,"I paid electric bill to Florida power and lights company",8,,,,21099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",10/10/2017,10/10/2017,,,,,,,,,20,8,,,0,,8,20,1,7,,,,,,,,,,,,,,,,,,,,,,1,65
"160100736",10/5/2017,3,5,,58,1,6,10,3,0,6,58,6,2,3,1,9,0,0,3,1,0,1,3,"I paid Metro PCS mobile phone company for telephone service ",10,,,,21099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bill Reminders",10/12/2017,10/12/2017,,,,,,,,,,8,,,0,,8,,1,7,,,,,,,,,,,,,,,,,,,,,,1,58
"160100736",10/5/2017,3,6,,65,1,6,8,3,0,5,65,6,2,3,1,8,0,0,3,2,0,1,3,"I paid Florida power and lights company for electric service",8,,,,21099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bill Reminders",10/10/2017,10/10/2017,,,,,,,,,20,8,,,0,,8,20,1,7,,,,,,,,,,,,,,,,,,,,,,1,65
"160100738",10/8/2017,1,1,0,9,1,1,2,7,1,1,9,1,1,7,0,,,,,,,2,,"Gas at the gas station",2,,,,21100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,4,,,,,,1,,7,,,0,,7,,0,8,,,,,,,,,,,,,,,,,,,,,,1,9
"160100752",10/10/2017,3,1,900,9.75,1,1,11,7,1,1,9.75,1,1,7,0,,,,,,,2,,"purchased necessary product to repair a sink",11,,,,21105,,,7,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,"Purchases",,,0,4,,,,,,1,,8,,,0,,8,,0,14,,,,,,,,,,,,,,,,,,,,,,1,9.75
"160100760",10/25/2017,1,1,0,10,1,13,1,3,1,1,10,13,1,3,0,,,,,,,2,,"Hygiene ptoducts",1,,,,21120,,,5,,,,,,,,,,4,,,,,1,4,,,,,,,,,,,,,,,"Purchases",,,1,,2,,,1,1,,,7,,,0,,7,,0,9,,,,,,,,,,,,,,,,,,,,,,1,10
"160100760",10/25/2017,1,2,,850,3,,,,,,,,,,,,,,,,,,,,,,,,21120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Income/Checking Deposits duplicate",,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,1,3,,,,,,,,,0,850
"160100760",10/26/2017,2,1,0,12,1,1,1,7,0,1,12,1,2,7,0,,,,,,,2,,"Lunch products",1,,"It was in person",,21121,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,0,,,,,,1,,7,,,0,,7,,0,9,,,,,,,,,,,,,,,,,,,,,,1,12
"160100760",10/27/2017,3,1,1020,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cash Withdrawals",,,,,2,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,0,100
"160100772",10/4/2017,1,1,1300,39,1,1,5,7,1,1,39,1,1,7,0,,,,,,,2,,"They charge for credit card use",5,,,,21096,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,4,,,,,,1,,7,,,0,,7,,0,11,,,,,,,,,,,,,,,,,,,,,,1,39
"160100772",10/4/2017,1,2,1330,26,1,3,5,7,1,2,26,3,1,7,0,,,,,,,2,,"advance auto for auto parts",5,,,,21096,,,,,0,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,"Purchases",,,0,0,,,,1,1,,,7,,,0,,7,,0,11,,,,,,,,,,,,,,,,,,,,,,1,26
"160100772",10/4/2017,1,3,1400,15,1,3,5,7,1,3,15,3,1,7,0,,,,,,,2,,"lowes",5,,,,21096,,,,,0,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,"Purchases",,,0,0,,,,1,1,,,7,,,0,,7,,0,11,,,,,,,,,,,,,,,,,,,,,,1,15
"160100772",10/4/2017,1,4,1430,37,1,3,5,7,1,4,37,3,1,7,0,,,,,,,2,,"walmart",5,,,,21096,,,,,0,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,"Purchases",,,0,0,,,,1,1,,,7,,,0,,7,,0,11,,,,,,,,,,,,,,,,,,,,,,1,37
"160100772",10/4/2017,1,5,1520,51,1,3,1,7,1,5,51,3,1,7,0,,0,1,,,,2,,"sav a lot groceries",1,,,,21096,,,,,0,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,"Purchases",,,0,0,,,,2,1,,,7,,,0,,7,,0,11,,,,,,,,,,,,,,,,,,,,,,1,51
"160100772",10/5/2017,2,1,1415,20,1,1,5,7,1,1,20,1,1,7,0,,,,,,,2,,"Walmart..clock",5,,,,21097,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,0,,,,,,1,,7,,,0,,7,,0,11,,,,,,,,,,,,,,,,,,,,,,1,20
"160100772",10/5/2017,2,2,1520,55,1,3,5,7,1,2,55,3,1,7,0,,0,1,,,,2,,"rural king for motor oil",5,,,,21097,,,,,0,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,"Purchases",,,0,0,,,,1,1,,,7,,,0,,7,,0,11,,,,,,,,,,,,,,,,,,,,,,1,55
"160100772",10/5/2017,2,3,1525,34,1,3,5,7,1,3,34,3,1,7,0,,,,,,,2,,"rural king, made two purchases, needed separate receipt for rebate on oil purchase",5,,,,21097,,,,,0,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,"Purchases",,,0,0,,,,2,1,,,7,,,0,,7,,0,11,,,,,,,,,,,,,,,,,,,,,,1,34
"160100772",10/5/2017,2,4,1600,28,1,3,5,7,1,4,28,3,1,7,0,,,,,,,2,,"advance auto oil filters",5,,,,21097,,,,,0,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,"Purchases",,,0,0,,,,3,1,,,7,,,0,,7,,0,11,,,,,,,,,,,,,,,,,,,,,,1,28
"160100793",10/2/2017,1,1,700,6,1,1,6,7,1,1,6,1,1,7,0,,,,,,,2,,"car wash",6,,,,21094,,,7,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,"Purchases",,,0,0,,,,,,1,,8,,,0,,8,,0,12,,,,,,,,,,,,,,,,,,,,,,1,6
"160100793",10/2/2017,1,2,1312,27.89,1,10,5,1,0,2,27.89,10,2,1,0,,,,,,,2,,"t shirt",5,,,,21094,,,8,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,,,,,,,,,,7,,,0,,7,,0,12,,,,,,,,,,,,,,,,,,,,,,1,27.89
"160100793",10/2/2017,1,3,1727,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cash Withdrawals",,,,,,,,,,,,,1,,,,,,,,4,8,,,,,,,,,,,,,,,,,,,,0,25
"160100793",10/3/2017,2,1,706,27.36,1,3,1,6,1,1,27.36,3,1,6,0,,,,,,,2,,"gas and food purchase",1,,,,21095,,,,,0,,,,,,,,,,,,,,,"swiped machine at the convenience store",,,,1,,,,,,,,,,"Purchases",,,0,0,,,,1,1,,,7,,,0,,7,,0,12,,,,,,,,,,,,,,,,,,,,,,1,27.36
"160100793",10/3/2017,2,2,1800,4,1,1,1,7,1,2,4,1,1,7,0,,,,,,,2,,"food",1,,,,21095,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,0,,,,,,1,,7,,,0,,7,,0,12,,,,,,,,,,,,,,,,,,,,,,1,4
"160100793",10/4/2017,3,1,708,9.81,1,1,2,7,1,1,9.81,1,1,7,0,,,,,,,2,,"salad, coffee, watermelon slices",2,,,,21096,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Purchases",,,0,0,,,,,,1,,7,,,0,,7,,0,12,,,,,,,,,,,,,,,,,,,,,,1,9.81
"160100801",10/6/2017,0,1,,1158,3,,,,,,,,,,,,,,,,,,,,,,,,21098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Income",,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,0,1158
"160100801",10/7/2017,1,1,1230,21,1,3,2,6,1,1,21,3,1,6,0,,,,,,,2,,"purchased gas at a convenience store",2,,,,21099,,,7,,0,,,,,,,,,,,,,,,"gas pump",,,,1,,,,,,,,,,"Purchases",,,0,0,,,,1,1,,,7,,,0,,7,,0,15,,,,,,,,,,,,,,,,,,,,,,1,21
"160100801",10/7/2017,1,2,1230,99,1,1,2,7,1,2,99,1,1,7,0,,0,0,,,,2,,"I bought a rice krispie treat at a convenience store",2,,,,21099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,4,,,,,,1,,7,,,0,,7,,0,15,,,,,,,,,,,,,,,,,,,,,,1,99
"160100801",10/7/2017,1,3,1318,11,1,1,7,7,1,3,11,1,1,7,0,,,,,,,2,,"I bought food at Walt Disney World",7,,,,21099,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,"Purchases",,,0,4,,,,,,1,,8,,,0,,8,,0,15,,,,,,,,,,,,,,,,,,,,,,1,11
"160100801",10/7/2017,1,4,1328,4.75,1,1,7,7,1,4,4.75,1,1,7,0,,,,,,,2,,"I bought food at Walt Disney World",7,,,,21099,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,"Purchases",,,0,4,,,,,,1,,8,,,0,,8,,0,15,,,,,,,,,,,,,,,,,,,,,,1,4.75
"160100801",10/7/2017,1,5,1339,9.75,1,1,7,7,1,5,9.75,1,1,7,0,,,,,,,2,,"I bought food at Walt Disney World",7,,,,21099,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,"Purchases",,,0,4,,,,,,1,,8,,,0,,8,,0,15,,,,,,,,,,,,,,,,,,,,,,1,9.75
"160100801",10/8/2017,2,1,900,2,1,1,16,7,1,1,2,1,1,7,0,,,,,,,2,,"I bought a newspaper from a vendor on a street corner",16,,,,21100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,,,,2,,,,28,6,,,0,,6,28,0,15,,,,,,,,,,,,,,,,,,,,,,1,2
"160100801",10/8/2017,2,2,933,25.68,1,1,5,7,1,2,25.68,1,1,7,0,,,,,,,2,,"I purchased feeder worms for my reptiles from  &quot;Everything Pets&quot; at the flea market",5,,,,21100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,4,,,,,,1,,7,,,0,,7,,0,15,,,,,,,,,,,,,,,,,,,,,,1,25.68
"160100801",10/8/2017,2,3,1304,11.48,1,1,5,7,1,4,11.48,1,1,7,0,,,,,,,2,,"I bought chocolates from Lindt master chocolatiers",5,,,,21100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,4,,,,,,1,,7,,,0,,7,,0,15,,,,,,,,,,,,,,,,,,,,,,1,11.48
"160100801",10/8/2017,2,4,1615,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cash Withdrawals",,,,,,,,,,,,,1,,,,,,,,4,8,,,,,,,,,,,,,,,,,,,,0,15
"160100801",10/8/2017,2,5,2330,25,1,3,2,7,1,5,25,3,1,7,0,,,,,,,2,,"I bought gas at Sam's club stand alone gas station",2,,,,21100,,,1,,0,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,"Purchases",,,0,4,,,,1,0,,,7,,,0,,7,,0,15,,,,,,,,,,,,,,,,,,,,,,1,25
"160100801",10/8/2017,2,6,2333,22.46,1,1,5,7,1,3,22.46,1,1,7,0,,,,,,,2,,"I bought a pair of shoes from Famous Footwear",5,,,,21100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,4,,,,,,1,,7,,,0,,7,,0,15,,,,,,,,,,,,,,,,,,,,,,1,22.46
"160100857",10/11/2017,2,1,1100,10,1,4,2,7,1,1,10,4,1,7,0,,,,,,,2,,"With the (w) debit card I paid $10 for gas at a convenience store. I had to enter my pin to complete the transaction.",2,,,,21103,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,"Purchases",,,0,3,,,,0,1,,,7,,,0,,7,,0,12,,,,,,,,,,,,,,,,,,,,,,1,10
"160100857",10/12/2017,3,1,1800,40,1,4,2,7,1,1,40,4,1,7,0,,,,,,,2,,"This payment was made with a debit card for the purchase of $40 worth of gas.",2,,,,21104,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,"Purchases",,,0,0,,,,0,1,,,7,,,0,,7,,0,12,,,,,,,,,,,,,,,,,,,,,,1,40
"160100866",10/14/2017,0,1,,254,3,,,,,,,,,,,,,,,,,,,,,,,,21107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Income",,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,9,4,,,,,,,,,0,254
"160100866",10/15/2017,1,1,1459,2,2,,,,,1,,,,,,,,,,,,,,,,,,,21107,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coin2Cash",,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,4,,0,2
"160100866",10/15/2017,1,2,1500,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cash Withdrawals",,,,,,,,,,,,,1,,,,,,,,4,8,,,,,,,,,,,,,,,,,,,,0,5
"160100866",10/15/2017,1,3,2244,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cash Withdrawals",,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"160100866",10/15/2017,1,4,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cash Withdrawals",,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"160100866",10/15/2017,1,5,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cash Withdrawals",,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"160100866",10/15/2017,1,6,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cash Withdrawals",,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"160100866",10/16/2017,2,1,1730,50,1,2,7,7,1,1,50,2,1,7,1,1,0,0,3,1,0,2,3,"Ballet tuition for foster child",7,,,0,21109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,,,,,,,,,,8,,,0,,8,,1,11,,,,,,,,,,,,,,,,,,,,,,1,50
"160100894",10/9/2017,1,1,1302,7.89,1,4,5,7,1,1,7.89,4,1,7,0,,,,,,,2,,"Christmas ornaments ",5,,,,21101,,,,2,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,"Purchases",,,0,2,,,,1,1,,,7,,,0,,7,,0,13,,,,,,,,,,,,,,,,,,,,,,1,7.89
"160100894",10/9/2017,1,2,1910,165,1,3,4,7,1,2,165,3,1,7,0,,0,0,,,,2,,"Ate food ",4,,,,21101,,,7,,0,,,,,,,,,,,,,,,,,,4,5,,,,,,,,,,"Purchases",,,0,0,,,,0,1,,,7,,,0,,7,,0,13,,,,,,,,,,,,,,,,,,,,,,1,165
"160100894",10/10/2017,2,1,800,8.87,1,4,4,7,1,1,8.87,4,1,7,0,,,,,,,2,,"Breakfast ",4,,,,21105,,,,2,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,"Purchases",,,0,0,,,,1,1,,,7,,,0,,7,,0,13,,,,,,,,,,,,,,,,,,,,,,1,8.87
"160100894",10/10/2017,2,2,900,24,1,4,21,6,1,4,24,4,1,6,0,,,,,,,2,,"Bus ticket ",21,,,,21105,,,,3,,,,,,,,,,,,,,,,"Vending machine type .. bought bus ticket ",,5,,,,,,,,,,,,"Purchases",,,0,0,,,,1,1,,,4,,,0,,4,,0,13,,,,,,,,,,,,,,,,,,,,,,1,24
"160100894",10/10/2017,2,3,1059,32,1,1,7,7,1,5,32,1,1,7,0,,,,,,,2,,"Roller coaster rides",7,,,,21105,,,8,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,"Purchases",,,0,0,,,,,,1,,8,,,0,,8,,0,13,,,,,,,,,,,,,,,,,,,,,,1,32
"160100894",10/10/2017,2,4,1958,89.09,1,3,3,7,1,2,89.09,3,1,7,0,,0,0,,,,2,,"Dinner",3,,,,21105,,,7,,0,,,,,,,,,,,,,,,,,,4,5,,,,,,,,,,"Purchases",,,0,0,,,,0,1,,,7,,,0,,7,,0,13,,,,,,,,,,,,,,,,,,,,,,1,89.09
"160100894",10/10/2017,2,5,2007,265,1,3,7,7,1,3,265,3,1,7,0,,0,0,,,,2,,"Vegas show",7,,,,21105,,,7,,0,,,,,,,,,,,0,,,,,,,1,5,,,,,,,,,,"Purchases",,,0,0,,,,0,0,,,8,,,0,,8,,0,13,,,,,,,,,,,,,,,,,,,,,,1,265
"160100894",10/11/2017,3,1,1100,106.65,1,3,9,7,1,2,106.65,3,1,7,0,,0,0,,,,2,,"Rental car ",9,,,,21105,,,7,,0,,,,,,,,,,,0,,,,,,,4,5,,,,,,,,,,"Purchases",,,0,0,,,,0,0,,,8,,,0,,8,,0,13,,,,,,,,,,,,,,,,,,,,,,1,106.65
"160100894",10/11/2017,3,2,1201,30,1,4,7,7,1,1,30,4,1,7,0,,,,,,,2,,"Entry fee to grand canyon",7,,,,21105,,,,2,,,,,,,,,,,,0,,,,,,5,4,,,,,,,,,,1,"Purchases",,,0,0,,,,0,1,,,8,,,0,,8,,0,13,,,,,,,,,,,,,,,,,,,,,,1,30
"160100894",10/11/2017,3,3,1559,9,1,1,5,7,1,4,9,1,1,7,0,,,,,,,2,,"Bought suvineers ",5,,,,21105,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,,,,,,,0,,7,,,0,,7,,0,13,,,,,,,,,,,,,,,,,,,,,,1,9
"160100894",10/11/2017,3,4,2101,23.67,1,4,4,7,1,3,23.67,4,1,7,0,,,,,,,2,,"Dinner at jack in the box",4,,,,21105,,,,2,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,"Purchases",,,0,0,,,,0,1,,,7,,,0,,7,,0,13,,,,,,,,,,,,,,,,,,,,,,1,23.67
"160100894",10/11/2017,3,5,2200,36,1,4,2,7,1,5,36,4,1,7,0,,,,,,,2,,"Gas ",2,,,,21105,,,,1,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,"Purchases",,,0,0,,,,0,1,,,7,,,0,,7,,0,13,,,,,,,,,,,,,,,,,,,,,,1,36
"160100909",10/14/2017,1,1,900,418.77,2,7,15,2,0,1,418.77,7,2,2,1,,0,1,1,1,0,2,3,"Truck payment.",15,,,0,21106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.77,,,,"Purchases",10/9/2017,10/14/2017,,,,,,,,,4,1,7,,0,,1,4,1,13,,,,,,,,,,,,,,,,,,,,,,1,418.77
"160100909",10/14/2017,1,2,1135,32,1,4,2,7,1,2,32,4,1,7,0,,,,,,,2,,"Gas.",2,,,,21106,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,"Purchases",,,0,0,,,,1,1,,,7,,,0,,7,,0,13,,,,,,,,,,,,,,,,,,,,,,1,32
"160100909",10/14/2017,1,3,1615,34,1,4,2,7,1,3,34,4,1,7,0,,,,,,,2,,"Gas.",2,,,,21106,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,"Purchases",,,0,0,,,,1,1,,,7,,,0,,7,,0,13,,,,,,,,,,,,,,,,,,,,,,1,34
"160100909",10/14/2017,1,4,1630,30.56,1,1,3,7,1,4,30.56,1,1,7,0,,,,,,,2,,"Ryan's for dinner.",3,,,,21106,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,0,,,,,,1,,7,,,0,,7,,0,13,,,,,,,,,,,,,,,,,,,,,,1,30.56
"160100909",10/14/2017,1,5,2140,415.73,1,1,13,7,1,5,415.73,1,1,7,0,,0,0,,,,2,,"Hotel for a weeks vacation.",13,,,,21106,,,7,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,"Purchases",,,0,0,,,,,,1,,8,,,0,,8,,0,13,,,,,,,,,,,,,,,,,,,,,,1,246.29499659307
"160100909",10/14/2017,1,6,2323,1300,2,,,,,1,,,,,,,,,,,,,,,,,,,21106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cash Deposits",,,,,1,,,,,,,,2,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,0,1300
"160100909",10/14/2017,1,7,2327,1300,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cash Withdrawals",,,,,,,,,,,,,1,,,,,,,,4,3,,,,,,,,,,,,,,,,,,,,0,1300
"160100909",10/15/2017,2,1,1325,20.75,1,1,3,7,1,1,20.75,1,1,7,0,,,,,,,2,,"Chinese food for lunch.",3,,,,21107,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,0,,,,,,1,,7,,,0,,7,,0,13,,,,,,,,,,,,,,,,,,,,,,1,20.75
"160100909",10/15/2017,2,2,1845,22.04,1,4,5,7,1,2,22.04,4,1,7,0,,,,,,,2,,"Wal-Mart for toiletries.",5,,,,21107,,,,2,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,"Purchases",,,0,0,,,,1,1,,,7,,,0,,7,,0,13,,,,,,,,,,,,,,,,,,,,,,1,22.04
"160100909",10/15/2017,2,3,1950,41.59,1,1,3,7,1,3,41.59,1,1,7,0,,,,,,,2,,"Chili's for supper.",3,,,,21107,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,0,,,,,,1,,7,,,0,,7,,0,13,,,,,,,,,,,,,,,,,,,,,,1,41.59
"160100909",10/16/2017,3,1,1235,31.48,1,1,3,7,1,1,31.48,1,1,7,0,,,,,,,2,,"Flapjack's for lunch.",3,,,,21108,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,0,,,,,,1,,7,,,0,,7,,0,13,,,,,,,,,,,,,,,,,,,,,,1,31.48
"160100909",10/16/2017,3,2,1345,8.7,1,1,5,7,1,2,8.7,1,1,7,0,,,,,,,2,,"Souvenir.",5,,,,21108,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,0,,,,,,1,,7,,,0,,7,,0,13,,,,,,,,,,,,,,,,,,,,,,1,8.7
"160100909",10/16/2017,3,3,1950,33.05,1,1,3,7,1,3,33.05,1,1,7,0,,,,,,,2,,"Thorny's for dinner.",3,,,,21108,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,0,,,,,,1,,7,,,0,,7,,0,13,,,,,,,,,,,,,,,,,,,,,,1,33.05
"160100912",10/18/2017,0,1,,1159,3,,,,,,,,,,,,,,,,,,,,,,,,21110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Income",,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,4,1,,,,,,,,,0,1159
"160100912",10/19/2017,1,1,1852,100.96,1,7,10,1,0,1,100.96,7,2,1,1,,0,1,1,1,0,2,3,"It was for our landline telephone service. There is no cell phone signal where we live. The payment was to AT&amp;T.",10,,,,21111,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,"Purchases",10/27/2017,10/18/2017,,,,,,,,,,8,,,0,,8,,1,13,,,,,,,,,,,,,,,,,,,,,,1,100.96
"160100912",10/19/2017,1,2,,100.96,1,7,10,1,0,1,100.96,7,2,1,1,,0,1,1,1,0,1,3,"Payment was for landline telephone service through AT&amp;T.",10,,,,21113,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,"Bill Reminders",10/27/2017,10/18/2017,,,,,,,,,,8,,,0,,8,,1,13,,,,,,,,,,,,,,,,,,,,,,1,100.96
"160100912",10/20/2017,2,1,1414,100.91,1,6,15,6,0,1,100.91,6,2,6,1,9,0,0,3,1,1,2,3,"Vehicle insurance through State Farm Insurance Co.",15,,,0,21113,,,,,,,,,,,,,,,,,,,,"Automatic payment through the bank.",,,,,,,,,,,,,,"Purchases",10/20/2017,10/20/2017,,,,,,,,,14,1,,,0,,1,14,1,13,,,,,,,,,,,,,,,,,,,,,,1,100.91
